시군구,번지,단지명,전월세구분,전용면적(㎡),보증금(만원),월세금(만원),도로명,주택유형
서울특별시 강서구 마곡동,784-8,벨리오,월세,20.58,"1,000",70,강서로 439,오피스텔
서울특별시 강서구 마곡동,767-4,롯데캐슬 르웨스트,월세,69.84,"60,000",70,마곡중앙로 111,오피스텔
서울특별시 양천구 신정동,900-4,Mokdong와이앤비,월세,28.65,"3,000",120,신정중앙로23길 10-2,오피스텔
서울특별시 양천구 신정동,900-4,Mokdong와이앤비,월세,28.65,"3,000",120,신정중앙로23길 10-2,오피스텔
서울특별시 강서구 마곡동,760-2,마곡나루역캐슬파크,월세,23.39,"1,000",87,마곡중앙로 161-1,오피스텔
서울특별시 강서구 화곡동,1110,연우넥스트파크뷰,전세,23.75,"20,000",0,화곡로 354-5,오피스텔
서울특별시 강서구 화곡동,24-39,자하클래식,월세,15.88,"12,000",8,화곡로 262,오피스텔
서울특별시 강서구 화곡동,1051-1,경동엠파이어시티 101동,월세,15.63,500,50,강서로 187,오피스텔
서울특별시 강서구 화곡동,1051-1,경동엠파이어시티 101동,월세,16.1,500,50,강서로 187,오피스텔
서울특별시 은평구 진관동,100-3,아이파크 포레스트 게이트,월세,24.91,"1,000",64,통일로 1010,오피스텔
서울특별시 성북구 보문동2가,42,보문더루나,월세,66.17,"5,000",210,보문로 135,오피스텔
서울특별시 강서구 화곡동,1097-5,제이투리더스뷰 2차,월세,29.45,"2,000",110,우장산로 127,오피스텔
서울특별시 양천구 목동,603-2,목동대우마이빌,월세,31.53,"1,000",70,공항대로 552,오피스텔
서울특별시 동대문구 이문동,325-20,민족통일 대통령 리빙텔,월세,23.52,"1,000",75,이문로 86,오피스텔
서울특별시 동대문구 이문동,255-22,다성이즈빌,월세,58.28,500,45,이문로 197,오피스텔
서울특별시 동대문구 이문동,257-18,(257-18),월세,22.5,"1,000",46,이문로 145,오피스텔
서울특별시 마포구 신공덕동,3-3,블루마리오피스텔,월세,18.02,"1,000",78,만리재로 63,오피스텔
서울특별시 양천구 목동,516-2,목동 아가도스 오피스텔,월세,29.88,"24,300",10,공항대로 650,오피스텔
서울특별시 양천구 목동,916,현대하이페리온,월세,87.5,"10,000",285,목동동로 257,오피스텔
서울특별시 양천구 목동,605-11,석경트라움,전세,29.99,"24,670",0,목동중앙북로7나길 54,오피스텔
서울특별시 서대문구 충정로2가,192,서대문 디오빌 오피스텔,월세,25.35,"1,500",80,충정로 59,오피스텔
서울특별시 강서구 화곡동,1161,강서 동도센트리움,월세,18.97,500,60,공항대로46길 28,오피스텔
서울특별시 강서구 화곡동,938-9,늘예솔하우스,월세,29.51,"12,000",40,월정로20길 13,오피스텔
서울특별시 도봉구 도봉동,62-1,도봉 엠블렘,월세,18.96,"8,500",5,도봉로180길 38,오피스텔
서울특별시 도봉구 도봉동,62-3,도봉 투웨니퍼스트 1단지,월세,29.66,"2,000",77,도봉로180길 20,오피스텔
서울특별시 도봉구 도봉동,63,힐스테이트 도봉역 웰가,월세,59.22,"10,000",100,도봉로180나길 19,오피스텔
서울특별시 중구 의주로1가,25-10,바비엥-2,월세,40.22,"1,000",130,통일로 114,오피스텔
서울특별시 중구 황학동,1229,힐스테이트 청계 센트럴,월세,48.62,"3,000",250,마장로 95,오피스텔
서울특별시 성북구 동선동4가,295-4,벨라미아 오피스텔,월세,21.05,"5,000",60,동소문로27길 31,오피스텔
서울특별시 동대문구 답십리동,487-2,knktower,월세,12.9,"1,000",85,전농로 33,오피스텔
서울특별시 동대문구 답십리동,66-112,디에이치재우,전세,82.31,"53,000",0,전농로 69,오피스텔
서울특별시 강서구 화곡동,1063-17,(1063-17),월세,22.79,500,48,화곡로29길 7,오피스텔
서울특별시 강서구 화곡동,24-69,나인스퀘어,월세,29.97,"3,000",95,화곡로42나길 14-6,오피스텔
서울특별시 성동구 행당동,287-15,왕십리역이스타빌,월세,26.22,"1,000",85,왕십리로 309,오피스텔
서울특별시 마포구 성산동,590-4,KCC상암스튜디오380,월세,23.09,100,80,모래내로1길 20,오피스텔
서울특별시 마포구 성산동,593-6,헤리티지 삼영,월세,20.24,"11,000",54,모래내로1길 8,오피스텔
서울특별시 마포구 성산동,590-4,KCC상암스튜디오380,월세,20.35,"13,500",23,모래내로1길 20,오피스텔
서울특별시 중구 중림동,355,브라운스톤서울,월세,68.04,"3,000",270,청파로 464,오피스텔
서울특별시 성동구 도선동,256-5,성동 트레비스타 오피스텔,전세,18.39,"25,000",0,왕십리로 332,오피스텔
서울특별시 마포구 성산동,593-6,헤리티지 삼영,월세,20.24,"3,000",84,모래내로1길 8,오피스텔
서울특별시 강서구 마곡동,760-1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,월세,20.84,400,71,마곡중앙로 161-11,오피스텔
서울특별시 마포구 성산동,593-5,상암미르웰한올림,월세,16.36,"13,000",28,모래내로3길 11,오피스텔
서울특별시 마포구 성산동,593-5,상암미르웰한올림,월세,16.36,"1,000",80,모래내로3길 11,오피스텔
서울특별시 마포구 성산동,590-5,상암월드시티,월세,19.81,"1,000",78,월드컵로34길 13,오피스텔
서울특별시 마포구 성산동,592-3,상암 도시엔 오피스텔,월세,18.83,"1,000",77,월드컵로34길 8,오피스텔
서울특별시 성북구 동선동1가,121-6,코아루센타시아,월세,57.91,"2,000",80,동소문로20나길 47,오피스텔
서울특별시 마포구 성산동,593-1,벽산상암스마트큐브,월세,19.2,"5,000",56,월드컵로34길 14,오피스텔
서울특별시 마포구 성산동,590-5,상암월드시티,월세,16.52,"5,000",45,월드컵로34길 13,오피스텔
서울특별시 마포구 성산동,593-1,벽산상암스마트큐브,월세,20.74,"1,000",85,월드컵로34길 14,오피스텔
서울특별시 중구 신당동,140-23,신당역솔하임,월세,18.8,"16,200",10,퇴계로 448,오피스텔
서울특별시 중구 신당동,309-45,승리빌딩,월세,18.78,"3,700",62,다산로 181,오피스텔
서울특별시 강서구 가양동,1479-8,동양 트레벨 스카이 오피스텔,월세,24.36,"1,000",55,양천로57길 9-19,오피스텔
서울특별시 용산구 한남동,550,한남동 하이페리온Ⅱ,월세,139.38,"20,000",850,서빙고로 417,오피스텔
서울특별시 강서구 가양동,275-18,마곡파크뷰비동,전세,28.89,"21,500",0,양천로49길 39-7,오피스텔
서울특별시 중구 황학동,1229,힐스테이트 청계 센트럴,월세,48.62,"5,000",230,마장로 95,오피스텔
서울특별시 강서구 등촌동,631,등촌동두산위브센티움,월세,28.45,"1,000",71,양천로 564,오피스텔
서울특별시 강서구 등촌동,510-15,아리움 205,월세,29.97,"2,000",108,등촌로 205,오피스텔
서울특별시 은평구 녹번동,131-14,(131-14),월세,26.46,"7,500",30,진흥로 170,오피스텔
서울특별시 은평구 녹번동,35-21,녹번동메카오피스텔,월세,20.51,"1,000",58,통일로 635,오피스텔
서울특별시 영등포구 양평동5가,51,에듀시티에비앙,전세,28.6,"27,400",0,양평로 160,오피스텔
서울특별시 영등포구 문래동3가,55-4,문래동메가트리움,전세,99.44,"70,000",0,문래로26길 6,오피스텔
서울특별시 서초구 서초동,1339-7,청화오피스텔,월세,19.27,"1,050",105,효령로 431,오피스텔
서울특별시 서초구 서초동,1355-17,서초대우디오빌,전세,40.58,"32,000",0,서운로 11,오피스텔
서울특별시 구로구 오류동,6-59,락스테이,전세,29.97,"16,590",0,고척로1길 17,오피스텔
서울특별시 구로구 오류동,46-2,아크로펠리스,월세,18.0,500,50,경인로20나길 36,오피스텔
서울특별시 구로구 오류동,46-1,이좋은집,월세,34.07,"1,000",61,경인로20나길 30,오피스텔
서울특별시 구로구 오류동,46-2,아크로펠리스,월세,18.0,500,50,경인로20나길 36,오피스텔
서울특별시 구로구 오류동,46-2,아크로펠리스,전세,36.0,"16,000",0,경인로20나길 36,오피스텔
서울특별시 구로구 오류동,51-31,포스시티,월세,19.24,"6,000",8,경인로20길 6,오피스텔
서울특별시 구로구 오류동,34-13,현대 썬앤빌 구로,월세,16.42,500,45,경인로19가길 40,오피스텔
서울특별시 서초구 서초동,1598-1,큐브플러스,월세,21.97,"3,000",65,사임당로 38,오피스텔
서울특별시 구로구 구로동,44-8,비즈트위트 오렌지,월세,17.81,"3,000",40,공원로6가길 8,오피스텔
서울특별시 영등포구 영등포동1가,94-2,여의도더리브스타일,월세,19.36,"18,400",15,경인로 900,오피스텔
서울특별시 영등포구 당산동5가,9-3,당산역해링턴타워,월세,28.74,"1,000",99,당산로 205,오피스텔
서울특별시 관악구 봉천동,870-13,신원메트로빌,월세,73.73,"30,000",63,남부순환로 1811,오피스텔
서울특별시 관악구 봉천동,1658-16,에스타워,월세,18.3,"18,200",23,남부순환로 1940,오피스텔
서울특별시 영등포구 당산동5가,34,태림빌,월세,24.02,"4,000",42,당산로45길 7-4,오피스텔
서울특별시 서초구 서초동,1338-20,서초현대렉시온,월세,51.33,"1,000",175,강남대로 305,오피스텔
서울특별시 송파구 잠실동,183-4,쌍용 더 플래티넘 잠실,월세,23.26,"20,000",25,백제고분로7길 49,오피스텔
서울특별시 구로구 구로동,44-5,비즈트위트 레인보우,월세,21.52,"10,000",25,공원로6길 25,오피스텔
서울특별시 구로구 구로동,43-10,케이디 타워,월세,21.62,"1,000",88,공원로8길 30-7,오피스텔
서울특별시 구로구 구로동,44-2,몽삐에뜨로즈,월세,26.59,"22,700",3,공원로8길 30-12,오피스텔
서울특별시 영등포구 양평동3가,17-1,양평동 우림보보카운티 오피스텔,월세,16.25,500,55,양산로7길 3,오피스텔
서울특별시 구로구 구로동,650-4,SK 허브수,월세,37.53,"10,000",44,구일로10길 27,오피스텔
서울특별시 송파구 잠실동,249,팍스빌딩,월세,39.27,"24,250",10,삼전로7길 15,오피스텔
서울특별시 송파구 잠실동,313-1,나라키움 송파 복합관사,월세,20.66,"1,000",84,백제고분로 140,오피스텔
서울특별시 관악구 신림동,1436-23,금탑오피스텔,월세,14.4,500,57,신림동7길 29,오피스텔
서울특별시 강동구 명일동,47-2,고덕역 갑을명가시티 오피스텔,월세,17.81,"11,000",15,동남로75길 27,오피스텔
서울특별시 금천구 시흥동,984-54,E-스타파크Ⅱ,월세,39.69,"14,548",14,시흥대로 117,오피스텔
서울특별시 금천구 시흥동,883-11,금천리메인시티,월세,21.05,500,60,시흥대로 224,오피스텔
서울특별시 금천구 독산동,1006-103,주건축물제1동,월세,49.91,"4,000",103,범안로12길 63-6,오피스텔
서울특별시 금천구 독산동,1005-3,1동,월세,29.93,"4,874",6,범안로12길 50,오피스텔
서울특별시 금천구 독산동,335-23,유원블리스독산,전세,29.08,"26,400",0,두산로3길 16,오피스텔
서울특별시 금천구 독산동,301-15,(301-15),전세,21.93,"22,300",0,가산로3길 41,오피스텔
서울특별시 영등포구 여의도동,17-9,더하우스 소호 여의도 오피스텔,월세,23.63,"2,000",105,의사당대로 26,오피스텔
서울특별시 영등포구 영등포동2가,256,라센트라,전세,27.6,"25,000",0,영등포로53길 33,오피스텔
서울특별시 금천구 독산동,678-11,계림 웨스트 벨리,월세,48.95,"18,066",18,서부샛길 216,오피스텔
서울특별시 금천구 독산동,678-11,계림 웨스트 벨리,월세,48.95,"19,303",19,서부샛길 216,오피스텔
서울특별시 송파구 문정동,643-1,엠스테이트,월세,29.79,"1,500",120,법원로 114,오피스텔
서울특별시 송파구 방이동,35-2,쌩모리빌오피스텔,월세,24.99,"1,000",70,올림픽로 350,오피스텔
서울특별시 송파구 방이동,49-11,한 스위트 올림픽파크,월세,15.98,"15,000",16,백제고분로51길 9,오피스텔
서울특별시 송파구 방이동,49-11,한 스위트 올림픽파크,월세,15.98,"15,750",15,백제고분로51길 9,오피스텔
서울특별시 강동구 성내동,81-2,더존예가,월세,23.03,"15,800",29,올림픽로62길 9-6,오피스텔
서울특별시 송파구 방이동,47-13,보보스타워,전세,26.97,"16,500",0,오금로11길 49,오피스텔
서울특별시 금천구 시흥동,828-4,현부스카이2,월세,29.96,"14,100",14,금하로23가길 4-2,오피스텔
서울특별시 금천구 시흥동,998-10,HEY NEST,전세,19.34,"8,100",0,금하로5길 13,오피스텔
서울특별시 강동구 성내동,448-17,인택스파크뷰,월세,36.04,"3,000",75,강동대로 217,오피스텔
서울특별시 송파구 방이동,43-2,잠실 트리움,월세,29.78,"20,000",47,오금로11길 43,오피스텔
서울특별시 송파구 문정동,643-1,엠스테이트,월세,29.79,"1,000",110,법원로 114,오피스텔
서울특별시 관악구 봉천동,1565-16,미륵빌딩,월세,18.04,"4,000",70,쑥고개로 95,오피스텔
서울특별시 영등포구 영등포동2가,94-154,여의도 디앤써밋,월세,27.98,"23,100",5,버드나루로 23,오피스텔
서울특별시 송파구 방이동,46-2,사보이시티잠실,월세,19.36,"20,200",20,오금로11길 45,오피스텔
서울특별시 송파구 방이동,41-1,잠실파크웨이,월세,19.13,"1,000",95,올림픽로34길 5-23,오피스텔
서울특별시 동작구 노량진동,57-1,메가스터디타워,월세,19.28,"1,000",70,노량진로 140,오피스텔
서울특별시 영등포구 당산동5가,9-3,당산역해링턴타워,월세,23.92,"10,000",55,당산로 205,오피스텔
서울특별시 영등포구 양평동3가,17-1,양평동 우림보보카운티 오피스텔,월세,16.25,500,55,양산로7길 3,오피스텔
서울특별시 송파구 문정동,643-1,엠스테이트,월세,26.15,"1,000",100,법원로 114,오피스텔
서울특별시 송파구 문정동,624,송파 아이파크,전세,59.99,"67,500",0,법원로 55,오피스텔
서울특별시 서초구 방배동,755-7,방배스카이,월세,29.71,"5,000",129,사평대로2길 19-20,오피스텔
서울특별시 송파구 문정동,622,송파한화오벨리스크,월세,25.88,"17,100",28,충민로 5,오피스텔
서울특별시 강동구 강일동,677,강일 포디움,월세,22.27,500,67,아리수로91길 24-9,오피스텔
서울특별시 서초구 방배동,3001-2,방배디오슈페리움Ⅰ,월세,47.79,"36,750",20,서초대로 3-4,오피스텔
서울특별시 송파구 문정동,622,송파한화오벨리스크,월세,25.88,"18,200",22,충민로 5,오피스텔
서울특별시 송파구 문정동,652-2,문정 오벨리스크,전세,27.85,"23,500",0,송파대로 145,오피스텔
서울특별시 관악구 남현동,602-47,사당아트오피스텔,월세,18.91,"9,000",20,승방6길 26,오피스텔
서울특별시 영등포구 당산동1가,256-76,드림캐슬,월세,40.18,"22,000",54,당산로10길 13,오피스텔
서울특별시 영등포구 당산동1가,186-99,파비엥,월세,29.96,"17,950",17,영신로43길 8-14,오피스텔
서울특별시 강동구 길동,415-13,강동 큐브 2차,월세,19.76,"7,500",14,진황도로 85,오피스텔
서울특별시 송파구 문정동,618,파크하비오,월세,48.94,"2,000",170,송파대로 111,오피스텔
서울특별시 송파구 문정동,618,파크하비오,전세,24.58,"17,800",0,송파대로 111,오피스텔
서울특별시 영등포구 영등포동8가,35-1,리마크빌 영등포,월세,23.89,"1,000",73,영중로 119,오피스텔
서울특별시 구로구 신도림동,337,신도림1차푸르지오,월세,50.68,"2,000",140,경인로 661,오피스텔
서울특별시 관악구 봉천동,878-7,금탑오피스텔,월세,11.28,"1,000",30,청룡7길 50,오피스텔
서울특별시 관악구 봉천동,876-1,그린피아 오피스텔,월세,21.08,"1,000",62,관악로17길 25,오피스텔
서울특별시 송파구 문정동,639-5,힐스테이트에코송파,월세,21.06,"1,000",92,정의로7길 13,오피스텔
서울특별시 동작구 노량진동,16-1,노량진 드림스퀘어 복합빌딩,월세,24.13,"1,000",87,노들로2길 7,오피스텔
서울특별시 영등포구 당산동,121-159,갤럭시타워,월세,21.15,"2,000",75,버드나루로 90,오피스텔
서울특별시 금천구 가산동,505-3,쥬빌리12차,월세,36.86,"13,221",13,가산디지털1로 230,오피스텔
서울특별시 금천구 가산동,535-55,가산유미어스오피스텔,월세,17.16,500,65,가산디지털2로 169-37,오피스텔
서울특별시 금천구 가산동,143-7,주건축물제1동,월세,23.88,"11,000",60,가산로 137,오피스텔
서울특별시 금천구 가산동,143-49,쏠시티 가산,월세,19.44,500,60,가산로 145,오피스텔
서울특별시 금천구 가산동,239-4,엘아르베뉴,월세,42.19,"10,833",53,가산로9길 109,오피스텔
서울특별시 금천구 가산동,233-5,가산센트럴 푸르지오시티,월세,17.62,"11,700",12,디지털로10길 69,오피스텔
서울특별시 금천구 독산동,998-6,미림A-클래스,전세,25.34,"18,000",0,두산로 10,오피스텔
서울특별시 금천구 독산동,1004-8,독산리젠트빌,월세,42.58,"15,927",16,벚꽃로12길 19,오피스텔
서울특별시 금천구 독산동,1006-97,신독산역 갤러리 휴리움,전세,29.3,"23,000",0,벚꽃로10길 77,오피스텔
서울특별시 금천구 독산동,292-21,독산헤리츠타워,월세,40.64,"15,403",15,범안로21길 28,오피스텔
서울특별시 금천구 독산동,1004-13,명남더블레스,전세,16.22,"12,600",0,벚꽃로 110,오피스텔
서울특별시 금천구 독산동,1007-13,e편한세상 독산 더타워,월세,26.22,"1,000",85,범안로 1212,오피스텔
서울특별시 송파구 거여동,605,휴먼빌 시티,월세,23.14,"1,000",90,위례송파로3길 12,오피스텔
서울특별시 관악구 봉천동,883-3,예림오피스텔,월세,18.81,"1,000",60,남부순환로216길 8,오피스텔
서울특별시 영등포구 양평동6가,2-1,선유도 노블레르,전세,49.37,"44,100",0,양평로28가길 1,오피스텔
서울특별시 영등포구 양평동3가,17-1,양평동 우림보보카운티 오피스텔,월세,16.25,500,50,양산로7길 3,오피스텔
서울특별시 영등포구 문래동6가,16,문래파라곤 201동,전세,84.34,"30,000",0,선유로13길 11,오피스텔
서울특별시 영등포구 신길동,236,JS타워,월세,18.57,"2,000",85,가마산로 496,오피스텔
서울특별시 영등포구 신길동,235-6,신길리버스시티,월세,27.63,200,120,신길로38길 16,오피스텔
서울특별시 영등포구 신길동,22-5,대우 디오빌 골든뷰 오피스텔,월세,28.29,"1,000",80,영등포로57길 9,오피스텔
서울특별시 영등포구 문래동6가,1-1,문래동 현대홈시티1,전세,80.56,"50,000",0,선유로11길 5,오피스텔
서울특별시 영등포구 문래동6가,8,문래임광그대가,월세,87.07,"26,050",90,선유로 71,오피스텔
서울특별시 금천구 독산동,292-21,독산헤리츠타워,월세,46.62,"17,160",17,범안로21길 28,오피스텔
서울특별시 구로구 고척동,76-14,고척동 헤리움 더원,월세,19.01,"1,000",65,중앙로 18,오피스텔
서울특별시 금천구 독산동,292-21,독산헤리츠타워,월세,46.54,"16,545",16,범안로21길 28,오피스텔
서울특별시 금천구 독산동,292-21,독산헤리츠타워,월세,46.54,"17,258",17,범안로21길 28,오피스텔
서울특별시 영등포구 대림동,629-35,한성메르디앙,전세,36.0,"17,000",0,도영로 2-11,오피스텔
서울특별시 영등포구 양평동6가,2-4,선유도 더채움,전세,54.26,"51,000",0,양평로28길 5,오피스텔
서울특별시 관악구 봉천동,867-1,봉천동 867-1 업무시설,월세,26.6,"8,000",60,관악로15길 25,오피스텔
서울특별시 영등포구 당산동6가,280-1,한강 더채움,전세,29.98,"38,760",0,당산로50길 8,오피스텔
서울특별시 강서구 공항동,49-1,이스카이오피스텔,월세,19.45,500,55,공항대로 18-1,오피스텔
서울특별시 관악구 신림동,94-208,엘리젠트오피스텔,월세,27.9,"9,900",15,쑥고개로 9,오피스텔
서울특별시 영등포구 영등포동2가,175,여의도 해링턴타워 196,월세,18.1,"16,800",35,영등포로49길 2,오피스텔
서울특별시 송파구 문정동,652-5,문정 아이파크,월세,25.77,"1,000",95,법원로4길 6,오피스텔
서울특별시 영등포구 양평동2가,43-6,삼성코코빌,월세,48.42,"1,000",147,선유서로25길 34,오피스텔
서울특별시 금천구 독산동,292-21,독산헤리츠타워,월세,40.64,"15,072",15,범안로21길 28,오피스텔
서울특별시 영등포구 영등포동7가,29-135,아크로L팰리스,월세,12.64,"5,000",40,국회대로54길 21-1,오피스텔
서울특별시 영등포구 영등포동7가,104-5,여의도 웨스턴 힐 오피스텔,전세,17.38,"21,200",0,국회대로52길 3,오피스텔
서울특별시 영등포구 영등포동7가,208,포레나 영등포 센트럴,월세,19.31,"1,000",77,국회대로50길 20,오피스텔
서울특별시 영등포구 영등포동7가,208,포레나 영등포 센트럴,월세,18.3,"1,000",84,국회대로50길 20,오피스텔
서울특별시 금천구 독산동,292-21,독산헤리츠타워,월세,46.54,"16,734",16,범안로21길 28,오피스텔
서울특별시 금천구 독산동,1156,금천 롯데캐슬 골드파크 4차,월세,24.21,"1,000",73,시흥대로 315,오피스텔
서울특별시 강서구 방화동,612-63,원타워펠리체,월세,16.64,"1,000",50,개화동로29길 53,오피스텔
서울특별시 강서구 방화동,830-1,에어뷰21-2오피스텔,월세,26.91,500,47,금낭화로 136,오피스텔
서울특별시 서초구 서초동,1339,강남헤븐리치 더 골드 181,월세,17.64,"18,000",15,강남대로49길 11,오피스텔
서울특별시 영등포구 당산동6가,280-10,위너스하임,전세,36.04,"31,300",0,당산로50길 10,오피스텔
서울특별시 동작구 사당동,212-1,남성오피스텔,월세,15.18,"1,000",45,사당로 164,오피스텔
서울특별시 영등포구 양평동1가,217-14,엠제이파크,월세,32.07,"7,000",130,선유서로26길 21,오피스텔
서울특별시 영등포구 양평동1가,206,영일아트빌,전세,34.55,"30,000",0,영등포로13길 11,오피스텔
서울특별시 서초구 서초동,1309-1,서초동오피스텔,월세,32.6,"19,000",10,서초대로73길 54,오피스텔
서울특별시 송파구 송파동,58-15,트윈레이크팰리스빌,전세,37.66,"35,000",0,백제고분로45길 40,오피스텔
서울특별시 강동구 천호동,449-49,힐탑프라자,월세,20.48,500,35,천호대로 1073,오피스텔
서울특별시 강동구 천호동,451,이안 강동 컴홈스테이,월세,26.6,"25,000",5,천호대로 1053,오피스텔
서울특별시 강동구 천호동,425-3,천호역 한강 푸르지오시티,월세,25.24,"4,000",63,구천면로 192,오피스텔
서울특별시 강동구 천호동,425-3,천호역 한강 푸르지오시티,월세,25.24,"15,300",20,구천면로 192,오피스텔
서울특별시 강동구 천호동,432-10,쌍용플래티넘리버,월세,34.2,"1,000",80,올림픽로 659,오피스텔
서울특별시 강동구 천호동,165-5,다성 이즈빌,전세,15.03,"17,300",0,진황도로 45,오피스텔
서울특별시 강동구 천호동,167-17,다성 이즈빌,전세,17.98,"15,300",0,진황도로29길 44,오피스텔
서울특별시 강동구 천호동,452-21,비전그린오피스텔,월세,26.52,"2,000",70,천호대로159길 22-34,오피스텔
서울특별시 금천구 독산동,1156,금천 롯데캐슬 골드파크 4차,월세,24.21,"15,300",15,시흥대로 315,오피스텔
서울특별시 서초구 서초동,1363-4,N PARK,월세,28.8,"5,000",105,남부순환로347길 16,오피스텔
서울특별시 서초구 서초동,1337-6,강남 효성 해링턴 타워,월세,24.64,"1,000",83,강남대로51길 10,오피스텔
서울특별시 서초구 서초동,1623-3,피앤디 솔로빌,월세,15.76,"1,000",61,서초중앙로 58,오피스텔
서울특별시 동작구 신대방동,698,신라스테이해링턴타워,월세,20.34,"13,000",8,시흥대로 596,오피스텔
서울특별시 영등포구 도림동,820,쌍용플래티넘시티1단지,전세,62.88,"44,000",0,도영로7길 15,오피스텔
서울특별시 영등포구 도림동,266-2,타원벨라움,월세,35.78,"1,575",79,도신로15길 37,오피스텔
서울특별시 영등포구 도림동,269-1,쌍용플래티넘시티2단지,전세,96.7,"63,000",0,도영로 15,오피스텔
서울특별시 영등포구 영등포동4가,55,HIGHEND 63st,월세,28.12,"3,000",150,영중로 21,오피스텔
서울특별시 영등포구 영등포동4가,103,영등포 대성 그랑그루,월세,16.69,"10,800",10,문래로 191,오피스텔
서울특별시 서초구 서초동,1339-4,강남 삼부르네상스시티,월세,26.29,"1,500",124,효령로 429,오피스텔
서울특별시 영등포구 당산동6가,332-3,더빌,월세,29.61,"1,000",81,양평로12길 10-8,오피스텔
서울특별시 서초구 서초동,1445-1,해링턴 타워 서초,월세,18.65,"1,000",120,효령로 310,오피스텔
서울특별시 영등포구 영등포동1가,27-3,금반석 시티빌 8차,월세,21.2,"1,000",75,경인로114길 16,오피스텔
서울특별시 영등포구 영등포동1가,121-5,여의도리슈빌DS,월세,21.41,"16,200",20,신길로 287,오피스텔
서울특별시 영등포구 영등포동1가,121-5,여의도리슈빌DS,월세,21.41,"16,300",20,신길로 287,오피스텔
서울특별시 금천구 가산동,239-4,엘아르베뉴,월세,42.19,"17,258",17,가산로9길 109,오피스텔
서울특별시 강동구 성내동,199-19,한솔애리즈아파트601동,월세,45.66,"5,000",60,천호대로174길 10,오피스텔
서울특별시 영등포구 영등포동2가,29-76,성운힐스,전세,17.99,"20,800",0,국회대로54길 41-17,오피스텔
서울특별시 영등포구 영등포동2가,28-116,더 위일 중마루,전세,18.6,"17,500",0,버드나루로3길 11,오피스텔
서울특별시 영등포구 영등포동2가,28-116,더 위일 중마루,전세,18.03,"17,500",0,버드나루로3길 11,오피스텔
서울특별시 영등포구 영등포동2가,175,여의도 해링턴타워 196,전세,18.1,"15,000",0,영등포로49길 2,오피스텔
서울특별시 영등포구 영등포동2가,300-1,리오파크 오피스텔,월세,29.44,"29,600",12,영등포로49길 9-8,오피스텔
서울특별시 영등포구 영등포동3가,4-1,여의도 포레스트 시티,월세,25.65,"21,690",9,영등포로 234,오피스텔
서울특별시 영등포구 영등포동3가,17,다솔 메트로시티,전세,25.74,"26,000",0,영등포로42길 9,오피스텔
서울특별시 영등포구 영등포동3가,17,다솔 메트로시티,월세,27.73,100,100,영등포로42길 9,오피스텔
서울특별시 영등포구 영등포동3가,16-3,산타모니카,월세,23.79,"26,000",6,영등포로46길 6,오피스텔
서울특별시 영등포구 영등포동3가,20,WD스퀘어,월세,16.23,"1,000",66,영중로4길 9,오피스텔
서울특별시 영등포구 양평동5가,51,에듀시티에비앙,월세,28.6,"24,000",40,양평로 160,오피스텔
서울특별시 송파구 방이동,50,잠실엘퍼스트오피스텔,월세,18.07,"1,000",83,백제고분로51길 7,오피스텔
서울특별시 송파구 방이동,50,잠실엘퍼스트오피스텔,월세,18.07,"18,450",15,백제고분로51길 7,오피스텔
서울특별시 영등포구 영등포동6가,127-11,케이디타워,월세,25.22,"2,000",115,영신로42길 7,오피스텔
서울특별시 송파구 방이동,47-2,에비뉴잠실,월세,41.45,"31,500",6,오금로11길 47-16,오피스텔
서울특별시 송파구 방이동,47-13,보보스타워,월세,24.05,"1,000",58,오금로11길 49,오피스텔
서울특별시 송파구 방이동,43,대명벨리온,월세,27.2,"16,200",15,오금로11길 37,오피스텔
서울특별시 송파구 방이동,43,대명벨리온,월세,17.12,"16,200",15,오금로11길 37,오피스텔
서울특별시 송파구 방이동,43,대명벨리온,월세,17.12,"15,300",20,오금로11길 37,오피스텔
서울특별시 송파구 방이동,50-3,잠실 리버리치,전세,42.09,"45,000",0,오금로11길 65,오피스텔
서울특별시 송파구 방이동,43,대명벨리온,월세,17.12,"15,300",20,오금로11길 37,오피스텔
서울특별시 송파구 방이동,43,대명벨리온,월세,27.2,"2,000",125,오금로11길 37,오피스텔
서울특별시 송파구 방이동,41-8,잠실 벨솔레 오피스텔,월세,29.33,"15,000",60,올림픽로34길 5-13,오피스텔
서울특별시 송파구 방이동,41-3,보광스퀘어,전세,29.05,"35,000",0,올림픽로34길 5-29,오피스텔
서울특별시 송파구 방이동,47,잠실헤리츠,월세,18.22,"15,800",15,위례성대로2길 8,오피스텔
서울특별시 영등포구 양평동6가,8,펫앤스테이,월세,29.26,"3,000",90,양평로28길 11,오피스텔
서울특별시 영등포구 양평동6가,8,펫앤스테이,전세,19.51,"17,500",0,양평로28길 11,오피스텔
서울특별시 송파구 문정동,639-5,힐스테이트에코송파,월세,21.06,"1,000",83,정의로7길 13,오피스텔
서울특별시 영등포구 양평동2가,1-3,힘멜하임,월세,18.84,"1,000",76,선유서로 59,오피스텔
서울특별시 영등포구 양평동2가,1-3,힘멜하임,전세,18.84,"14,600",0,선유서로 59,오피스텔
서울특별시 영등포구 양평동2가,22-7,어반스테이,월세,20.98,"1,000",80,영등포로 16,오피스텔
